f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0019175	8.1118e-05	0.1	0.0023138	2e-06	0.001593	0	1e-06	0.00065476	2e-06	4.2285e+07	0	1e-06	1.127e+08
112.3	0.0015743	8.0466e-05	0.10186	0.0023138	3e-06	0.0026576	0	1.0139e-06	0.00066714	3e-06	2.7812e+07	0	1.0139e-06	1.1075e+08
121.36	0.0015814	8.0534e-05	0.10376	0.0023139	4e-06	0.0037778	0	1.028e-06	0.00067975	4e-06	1.7471e+07	0	1.028e-06	1.0883e+08
131.01	0.0015961	6.9609e-05	0.10569	0.0023139	5e-06	0.004933	0	1.0424e-06	0.00069257	5e-06	1.2418e+07	0	1.0424e-06	1.0694e+08
141.38	0.0013369	6.6189e-05	0.10765	0.0023139	6e-06	0.006113	0	1.0569e-06	0.00070561	6e-06	9.3732e+06	0	1.0569e-06	1.0508e+08
152.59	0.0013062	5.0709e-05	0.10966	0.0023139	7e-06	0.0073117	0	1.0716e-06	0.00071889	7e-06	7.3054e+06	0	1.0716e-06	1.0325e+08
164.75	0.0012641	4.977e-05	0.1117	0.0023139	8e-06	0.0085251	0	1.0865e-06	0.00073239	8e-06	6.0484e+06	0	1.0865e-06	1.0144e+08
177.98	0.0011843	4.0018e-05	0.11378	0.0023139	9e-06	0.0097505	0	1.1016e-06	0.00074613	9e-06	4.9049e+06	0	1.1016e-06	9.9665e+07
192.17	0.0010432	3.0811e-05	0.11589	0.0023139	1e-05	0.010986	0	1.117e-06	0.0007601	1e-05	3.8554e+06	0	1.117e-06	9.7915e+07
207.42	0.0010376	3.4204e-05	0.11805	0.0023139	1.1e-05	0.012229	0	1.1325e-06	0.00077432	1.1e-05	3.4297e+06	0	1.1325e-06	9.6191e+07
223.99	0.00091089	3.3072e-05	0.12025	0.0023139	1.2e-05	0.013479	0	1.1483e-06	0.00078878	1.2e-05	2.6036e+06	0	1.1483e-06	9.4495e+07
241.88	0.00088145	2.741e-05	0.12249	0.0023139	1.3e-05	0.014734	0	1.1643e-06	0.00080349	1.3e-05	2.4673e+06	0	1.1643e-06	9.2825e+07
261.19	0.0006906	2.036e-05	0.12477	0.0023139	1.4e-05	0.015994	0	1.1805e-06	0.00081846	1.4e-05	2.2325e+06	0	1.1805e-06	9.118e+07
282.05	0.0006605	2.0337e-05	0.12709	0.002314	1.5e-05	0.017258	0	1.197e-06	0.00083368	1.5e-05	1.9975e+06	0	1.197e-06	8.9562e+07
304.58	0.00058857	1.8962e-05	0.12945	0.002314	1.65e-05	0.019162	0.00063596	1.2136e-06	0.00084917	1.65e-05	1.5963e+06	1.4983e+05	1.2136e-06	8.7969e+07
