f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
103.95	0.0030597	0.00018107	0.1	0.0041494	2e-06	0.0031627	0	1e-06	0.0012504	2e-06	8.0143e+07	0	1e-06	2.3378e+08
112.3	0.0028913	0.0001496	0.10186	0.0041494	3e-06	0.0052768	0	1.0139e-06	0.0012744	3e-06	5.5599e+07	0	1.0139e-06	2.2983e+08
121.36	0.0028137	0.00016127	0.10376	0.0041494	4e-06	0.007502	0	1.028e-06	0.0012988	4e-06	3.4551e+07	0	1.028e-06	2.2594e+08
131.01	0.0028725	0.00013584	0.10569	0.0041494	5e-06	0.0097964	0	1.0424e-06	0.0013237	5e-06	2.4708e+07	0	1.0424e-06	2.221e+08
141.38	0.0025522	0.00011029	0.10765	0.0041495	6e-06	0.01214	0	1.0569e-06	0.0013489	6e-06	1.8931e+07	0	1.0569e-06	2.1832e+08
152.59	0.0024647	0.00010486	0.10966	0.0041495	7e-06	0.014522	0	1.0716e-06	0.0013747	7e-06	1.478e+07	0	1.0716e-06	2.146e+08
164.75	0.0023208	9.4264e-05	0.1117	0.0041495	8e-06	0.016933	0	1.0865e-06	0.0014009	8e-06	1.1887e+07	0	1.0865e-06	2.1093e+08
177.98	0.0021951	8.5385e-05	0.11378	0.0041495	9e-06	0.019368	0	1.1016e-06	0.0014275	9e-06	1.0239e+07	0	1.1016e-06	2.0731e+08
192.17	0.0022545	0.00010407	0.11589	0.0041495	1e-05	0.021824	0	1.117e-06	0.0014546	1e-05	8.4067e+06	0	1.117e-06	2.0375e+08
207.42	0.001995	6.4888e-05	0.11805	0.0041496	1.1e-05	0.024296	0	1.1325e-06	0.0014822	1.1e-05	7.5232e+06	0	1.1325e-06	2.0024e+08
223.99	0.0020248	7.1441e-05	0.12025	0.0041496	1.2e-05	0.026783	0	1.1483e-06	0.0015103	1.2e-05	6.1638e+06	0	1.1483e-06	1.9678e+08
241.88	0.0015637	4.8254e-05	0.12249	0.0041496	1.3e-05	0.029283	0	1.1643e-06	0.0015388	1.3e-05	5.5002e+06	0	1.1643e-06	1.9338e+08
261.19	0.001357	4.5359e-05	0.12477	0.0041496	1.4e-05	0.031794	0	1.1805e-06	0.0015679	1.4e-05	4.463e+06	0	1.1805e-06	1.9002e+08
282.05	0.0012739	3.9813e-05	0.12709	0.0041496	1.5e-05	0.034313	0	1.197e-06	0.0015975	1.5e-05	3.8539e+06	0	1.197e-06	1.8672e+08
304.58	0.0011095	3.2171e-05	0.12945	0.0041496	1.65e-05	0.038108	0.0012671	1.2136e-06	0.0016276	1.65e-05	3.3512e+06	1.061e+05	1.2136e-06	1.8347e+08
328.9	0.00096136	2.6957e-05	0.13186	0.0041497	1.8e-05	0.041915	0	1.2305e-06	0.0016582	1.8e-05	2.9981e+06	0	1.2305e-06	1.8026e+08
355.12	0.00091023	2.2127e-05	0.13432	0.0041497	1.9e-05	0.044462	0	1.2477e-06	0.0016893	1.9e-05	2.5401e+06	0	1.2477e-06	1.7711e+08
383.38	0.00083567	2.3018e-05	0.13682	0.0041497	2.05e-05	0.048292	0.001278	1.265e-06	0.001721	2.05e-05	1.9002e+06	2.4505e+05	1.265e-06	1.74e+08
413.89	0.00071112	1.6627e-05	0.13936	0.0041497	2.25e-05	0.053411	0.0012813	1.2826e-06	0.0017532	2.25e-05	1.5728e+06	20202	1.2826e-06	1.7094e+08
446.92	0.0006241	1.533e-05	0.14196	0.0041497	2.45e-05	0.058541	0.0012839	1.3005e-06	0.001786	2.45e-05	1.2177e+06	1.0873e+05	1.3005e-06	1.6793e+08
482.68	0.00051301	1.1192e-05	0.1446	0.0041498	2.65e-05	0.063682	0.0012862	1.3186e-06	0.0018193	2.65e-05	7.6657e+05	1.1569e+05	1.3186e-06	1.6496e+08
521.18	0.00046669	1.1457e-05	0.14729	0.0041498	2.85e-05	0.068829	0.0012875	1.337e-06	0.0018533	2.85e-05	7.7168e+05	87184	1.337e-06	1.6204e+08
562.67	0.00041596	9.259e-06	0.15003	0.0041498	3.05e-05	0.073982	0.0012889	1.3556e-06	0.0018878	3.05e-05	4.4416e+05	1.4135e+05	1.3556e-06	1.5917e+08
