f(Hz) 	 psddata 	 psderror 	 f(Hz) 	 psdfit 	 t(s) 	 msddata 	 msderror 	 t(s) 	 msdfit 	 t(s) 	 vafdata 	 vaferror 	 t(s) 	 vaffit 
5.0068	0.0013873	0	0.1	0.0013393	2e-06	0.00065859	0	1e-06	0.00027633	2e-06	1.3004e+07	0	1e-06	3.8367e+07
5.2452	0.0028399	0	0.10186	0.0013393	3e-06	0.0010749	0	1.0139e-06	0.00028142	3e-06	8.0059e+06	0	1.0139e-06	3.763e+07
5.4836	0.0019271	0	0.10376	0.0013393	4e-06	0.0015073	0	1.028e-06	0.0002866	4e-06	4.7622e+06	0	1.028e-06	3.6905e+07
5.722	0.00097084	0	0.10569	0.0013393	5e-06	0.0019491	0	1.0424e-06	0.00029186	5e-06	3.4038e+06	0	1.0424e-06	3.6193e+07
5.9605	0.0012152	0	0.10765	0.0013393	6e-06	0.0023978	0	1.0569e-06	0.00029722	6e-06	2.5921e+06	0	1.0569e-06	3.5494e+07
6.1989	0.0016066	0	0.10966	0.0013393	7e-06	0.0028517	0	1.0716e-06	0.00030266	7e-06	2.0467e+06	0	1.0716e-06	3.4807e+07
6.4373	0.0021209	0	0.1117	0.0013393	8e-06	0.0033096	0	1.0865e-06	0.0003082	8e-06	1.5657e+06	0	1.0865e-06	3.4132e+07
6.7949	0.0014856	4.3637e-05	0.11378	0.0013393	9e-06	0.0037707	0	1.1016e-06	0.00031382	9e-06	1.2489e+06	0	1.1016e-06	3.3469e+07
7.1526	0.0018326	0	0.11589	0.0013393	1e-05	0.0042343	0	1.117e-06	0.00031954	1e-05	9.8444e+05	0	1.117e-06	3.2818e+07
7.391	0.001874	0	0.11805	0.0013393	1.1e-05	0.0046998	0	1.1325e-06	0.00032536	1.1e-05	8.7429e+05	0	1.1325e-06	3.2178e+07
7.7486	0.0013369	4.6718e-05	0.12025	0.0013393	1.2e-05	0.0051671	0	1.1483e-06	0.00033128	1.2e-05	6.9783e+05	0	1.1483e-06	3.155e+07
